dataset_path,gpu_id,image_folder,output_folder,psnr,test_LPIPS,test_PSNR,test_SSIM
/data/nerf_datasets/360/bicycle,0,images_4,output/bicycle_ifimages_4_r44_wt1.75,24.008555953714872,0.31324106454849243,24.695493698120117,0.7316358685493469
/data/nerf_datasets/360/garden,0,images_4,output/garden_ifimages_4_r44_wt1.75,26.824351820874316,0.18487483263015747,26.607465744018555,0.8335402607917786
/data/nerf_datasets/360/stump,0,images_4,output/stump_ifimages_4_r44_wt1.75,27.719698026413948,0.29973104596138,25.941574096679688,0.7474011778831482
/data/nerf_datasets/360/treehill,0,images_4,output/treehill_ifimages_4_r44_wt1.75,23.423254394856137,0.38153597712516785,22.598339080810547,0.6383373737335205
/data/nerf_datasets/360/flowers,0,images_4,output/flowers_ifimages_4_r44_wt1.75,23.602155786357468,0.3491515815258026,21.082265853881836,0.6035608649253845
/data/nerf_datasets/360/room,0,images_2,output/room_ifimages_2_r44_wt1.75,32.116891065279134,0.3156646192073822,30.68976593017578,0.913853645324707
/data/nerf_datasets/360/counter,0,images_2,output/counter_ifimages_2_r44_wt1.75,29.929074176406573,0.2701873481273651,28.75990104675293,0.9025225043296814
/data/nerf_datasets/360/kitchen,0,images_2,output/kitchen_ifimages_2_r44_wt1.75,30.959157446721143,0.18002954125404358,30.958059310913086,0.9188196659088135
/data/nerf_datasets/360/bonsai,0,images_2,output/bonsai_ifimages_2_r44_wt1.75,31.638522802372663,0.2648870646953583,31.479162216186523,0.9367876052856445
